3	0
365	1
45	2
116	3
560	4
56	5
117	6
231	7
62	8
625	800
561	9
626	801
249	802
250	803
251	804
380	805
381	806
629	807
630	808
633	809
282	1000
634	810
635	811
637	812
638	813
890	814
217	815
344	816
387	817
388	818
386	819
882	1011
876	1010
873	1008
870	1007
868	1006
869	1005
867	1004
864	1003
641	820
280	1002
345	821
281	1001
577	822
252	823
253	824
254	825
255	826
389	827
390	828
395	829
136	1009
185	1017
186	1016
187	1015
394	830
188	1014
644	831
98	1013
396	832
881	1012
397	833
208	834
400	835
401	836
649	837
650	838
653	839
654	840
655	841
656	842
734	600
657	843
736	601
660	844
423	602
661	845
738	603
219	846
739	604
403	847
740	605
404	848
742	606
665	849
743	607
744	608
746	609
664	850
666	851
668	852
347	610
669	853
748	611
671	854
428	612
672	855
429	613
673	856
430	614
674	857
750	615
676	858
431	616
677	859
432	617
433	618
752	619
678	860
407	861
408	862
754	620
679	863
756	621
682	864
350	622
683	865
757	623
685	866
758	624
686	867
759	625
411	868
760	626
412	869
817	627
339	628
150	629
410	870
413	871
690	872
356	630
693	873
823	631
694	874
482	632
144	875
357	633
697	876
358	634
146	877
827	635
52	636
698	878
699	879
829	637
113	638
830	639
701	880
702	881
703	882
155	640
337	641
704	883
706	884
836	642
285	400
707	885
837	643
874	401
709	886
838	644
875	402
710	887
183	645
877	403
712	888
184	646
878	404
713	889
842	647
879	405
844	648
883	406
845	649
884	407
127	408
128	409
717	890
716	891
94	650
781	892
849	651
893	893
782	894
852	652
77	410
783	895
853	653
126	411
784	896
856	654
887	412
588	413
785	897
857	655
379	656
441	898
889	414
442	899
859	657
891	415
465	658
892	416
466	659
894	417
895	418
898	419
860	660
861	661
580	662
897	420
277	663
289	421
278	664
903	422
279	665
904	423
467	666
483	424
468	667
908	425
372	426
863	668
865	669
156	427
291	428
152	429
866	670
598	671
359	672
290	430
579	673
373	431
223	674
487	432
871	675
488	433
139	434
872	676
469	677
910	435
470	678
911	436
471	679
912	437
294	438
295	439
472	680
131	681
880	682
292	440
473	683
293	441
474	684
490	442
85	200
475	685
916	443
86	201
476	686
917	444
87	202
334	445
885	687
88	203
886	688
106	446
89	204
571	205
888	689
107	447
78	448
503	206
108	449
504	207
205	208
947	209
477	690
478	691
479	692
109	450
480	693
105	451
286	694
921	452
510	210
351	211
287	695
922	453
288	696
494	454
951	212
481	697
497	455
952	213
222	698
498	456
953	214
589	215
899	699
499	457
500	458
954	216
929	459
956	217
64	218
958	219
931	460
932	461
935	462
959	220
936	463
960	221
573	464
241	222
568	223
574	465
349	466
968	224
505	467
197	225
224	468
198	226
506	469
226	227
526	228
973	229
507	470
627	471
509	472
974	230
508	473
227	231
193	474
159	232
194	475
976	233
23	476
93	234
211	235
950	477
215	236
516	478
517	479
978	237
532	238
533	239
518	480
519	481
316	482
982	240
581	241
955	483
621	484
320	242
520	485
321	243
521	486
322	244
522	487
323	245
145	246
523	488
204	247
957	489
537	248
538	249
967	490
195	491
54	492
539	250
32	493
540	251
10	252
196	494
969	495
543	253
970	496
995	254
971	497
996	255
972	498
997	256
527	499
998	257
549	258
567	259
377	260
999	261
124	262
325	263
100	264
550	265
352	266
551	267
154	268
553	269
554	270
1005	271
99	272
328	273
50	274
26	275
329	276
330	277
331	278
332	279
1006	280
1007	281
1012	282
1013	283
158	284
68	285
63	286
1014	287
557	288
120	289
8	290
414	291
696	292
700	293
705	294
708	295
714	296
718	297
721	298
723	299
443	900
444	901
786	902
787	903
788	904
789	905
791	906
790	907
792	908
591	909
353	910
793	911
794	912
795	913
796	914
797	915
798	916
799	917
445	918
446	919
447	920
122	921
800	922
448	923
449	924
450	925
801	926
802	927
354	928
803	929
451	930
452	931
453	932
804	933
805	934
806	935
807	936
808	937
455	938
456	939
454	940
586	941
809	942
900	700
810	943
901	701
811	944
902	702
812	945
905	703
457	946
906	704
458	947
907	705
459	948
484	706
814	949
485	707
486	708
360	709
813	950
135	951
815	952
909	710
816	953
489	711
818	954
361	712
578	955
913	713
819	956
296	714
820	957
297	715
821	958
914	716
355	959
915	717
492	718
493	719
600	960
822	961
824	962
491	720
825	963
918	721
272	964
919	722
273	965
920	723
826	966
923	724
828	967
298	725
461	968
299	726
462	969
300	727
301	728
304	729
460	970
181	971
182	972
302	730
831	973
303	731
832	974
495	732
833	975
496	733
834	976
925	734
835	977
926	735
839	978
927	736
840	979
930	737
501	738
502	739
841	980
130	981
463	982
933	740
464	983
937	741
843	984
938	742
975	500
846	985
939	743
977	501
628	502
847	986
940	744
583	503
848	987
941	745
850	988
942	746
979	504
338	505
851	989
943	747
210	506
944	748
946	749
980	507
981	508
983	509
854	990
855	991
858	992
945	750
333	993
948	751
216	510
114	994
949	752
41	753
274	995
984	511
133	512
275	996
896	754
582	755
276	997
986	513
584	756
862	998
987	514
585	757
283	999
988	515
587	758
989	516
242	759
541	517
542	518
990	519
590	760
592	761
593	762
140	520
594	763
631	521
595	764
632	522
243	765
382	523
244	766
383	524
597	767
384	525
247	768
636	526
248	769
206	527
385	528
639	529
245	770
246	771
572	772
640	530
599	773
256	531
374	774
391	532
375	775
392	533
376	776
393	534
566	777
642	535
601	778
643	536
602	779
645	537
646	538
399	539
207	780
604	781
606	782
398	540
607	783
647	541
608	784
648	542
724	300
609	785
651	543
259	301
29	302
341	786
652	544
610	787
218	545
728	303
611	788
402	546
729	304
137	305
612	789
257	547
258	548
417	306
340	307
659	549
111	308
420	309
613	790
616	791
615	792
658	550
617	793
662	551
618	794
663	552
419	310
619	795
405	553
733	311
620	796
406	554
142	312
603	797
667	555
421	313
623	798
670	556
422	314
624	799
209	557
735	315
675	558
737	316
409	559
424	317
425	318
426	319
680	560
681	561
614	320
684	562
71	321
166	563
167	564
741	322
168	565
148	323
90	324
169	566
170	567
745	325
687	568
747	326
569	327
688	569
427	328
174	329
689	570
