199	2	14	2
49	2	15	2
62	2	40	2
283	2	14	2
590	3	25	3
1520	2	9	2
1521	2	8	2
655	2	104	2
361	3	62	3
978	2	18	2
1522	2	12	2
1523	3	31	3
979	13	357	8
1524	5	104	5
1525	2	9	2
171	2	311	2
169	5	39	4
94	4	68	4
170	2	14	2
139	2	9	2
87	2	13	2
479	2	9	2
228	2	16	2
1526	2	10	2
20	2	51	2
656	3	14	3
657	4	39	4
658	3	411	3
284	2	17	2
435	2	13	2
877	2	43	2
878	2	11	2
223	2	14	2
1527	2	11	2
980	2	8	2
1530	2	77	2
1226	3	116	3
1532	3	18	3
1533	3	25	3
1534	2	15	2
174	2	13	2
982	2	21	2
614	3	51	3
615	2	24	2
983	2	18	2
1067	2	20	2
69	2	24	2
1537	2	16	2
985	3	20	3
986	3	19	3
989	3	28	3
987	2	17	2
988	2	11	2
990	2	8	2
352	3	23	3
14	2	12	2
616	3	28	3
994	6	63	5
582	2	10	2
417	3	18	3
28	3	25	3
481	2	12	2
480	2	17	2
1541	4	93	4
1012	2	32	2
1013	3	21	3
41	5	47	4
995	2	31	2
482	3	19	3
483	3	31	3
1542	2	11	2
880	2	15	2
1543	2	10	2
870	2	11	2
287	2	11	2
226	4	79	4
1714	2	9	2
163	2	10	2
1721	2	10	2
1722	2	8	2
493	2	38	2
494	3	16	3
388	2	9	2
389	2	23	2
390	2	18	2
391	2	10	2
155	2	14	2
23	2	14	2
176	2	13	2
1728	2	11	2
367	2	17	2
165	2	9	2
897	3	88	3
1729	5	83	5
1056	6	355	6
1732	2	18	2
300	2	32	2
38	2	9	2
1733	4	59	4
281	5	86	5
1734	3	23	3
460	3	25	3
495	3	21	3
311	3	52	3
416	2	23	2
632	2	30	2
1058	3	16	3
1735	4	21	4
270	2	21	2
321	2	25	2
34	2	15	2
1060	4	75	4
1737	3	23	3
1061	2	19	2
307	2	11	2
500	3	44	3
501	3	48	3
1738	2	12	2
1739	2	13	2
17	3	15	3
1740	2	28	2
659	2	15	2
363	3	22	3
502	2	9	2
503	4	24	4
1743	3	16	3
1600	2	10	2
451	4	34	4
164	4	39	4
92	2	15	2
401	2	11	2
402	5	157	5
403	2	9	2
404	2	15	2
405	2	21	2
291	2	15	2
514	2	11	2
761	3	22	3
1149	2	9	2
515	2	15	2
466	2	9	2
124	2	10	2
763	2	70	2
1150	7	366	7
54	5	49	5
764	2	25	2
1155	3	102	3
1156	2	9	2
328	3	23	3
70	2	31	2
1157	5	108	5
765	3	69	3
1158	5	59	5
1159	2	9	2
6	3	17	3
1240	2	8	2
1160	3	23	3
1161	2	16	2
638	2	24	2
47	2	32	2
1162	5	56	4
766	2	15	2
767	2	16	2
768	5	186	5
1163	2	24	2
1164	3	18	3
406	2	33	2
407	2	11	2
516	2	11	2
517	2	10	2
303	2	11	2
519	3	17	3
518	2	39	2
1165	3	56	3
1166	2	10	2
1016	2	68	2
1167	4	121	4
1168	3	52	3
358	5	140	5
348	3	19	3
22	2	18	2
769	5	70	5
910	2	41	2
856	2	14	2
1169	3	30	3
1170	2	15	2
1171	4	28	4
1215	2	22	2
611	3	48	3
1172	2	8	2
770	4	140	4
771	3	24	3
212	2	14	2
123	2	19	2
1313	2	10	2
816	2	15	2
325	2	27	2
1314	2	23	2
1315	2	17	2
346	2	11	2
232	2	25	2
29	2	48	2
916	2	27	2
1322	3	19	3
1324	2	17	2
546	3	18	3
186	9	134	8
1326	2	13	2
1327	2	23	2
1329	2	12	2
413	3	17	3
222	2	18	2
548	2	10	2
549	2	11	2
551	3	29	3
1331	2	41	2
552	2	11	2
553	3	129	3
554	2	12	2
555	2	10	2
312	2	12	2
556	3	19	3
1333	2	11	2
1334	4	24	4
1335	2	14	2
1336	2	23	2
1337	2	15	2
1338	2	17	2
821	3	22	3
822	3	100	3
1339	2	13	2
191	2	16	2
823	2	17	2
557	3	29	3
558	2	23	2
1340	2	17	2
1341	2	9	2
425	3	38	3
374	2	13	2
423	2	18	2
424	2	9	2
1342	2	13	2
1343	2	13	2
1344	3	16	3
824	2	38	2
119	3	12	3
112	3	28	3
113	2	9	2
95	2	17	2
114	2	12	2
115	5	64	5
116	4	239	4
117	4	26	4
118	2	16	2
559	2	9	2
262	3	24	3
911	3	32	3
338	2	15	2
1345	2	10	2
