ExpertID   TeamID    QuestionIDwithBestAnswer    Score 
10430 444 649 6.0
10431 262 655 27.0
10432 1202 657 5.0
10433 2245 1811 42.0
10434 1283 923 13.0
10435 1514 661 6.0
10436 1514 661 5.0
10437 214 663 4.0
10438 1429 664 4.0
10439 377 665 8.0
10440 649 666 11.0
10441 1515 667 4.0
10442 1516 928 52.0
10443 1189 896 8.0
10445 1522 672 19.0
10446 1523 674 15.0
10447 1523 674 6.0
10448 1523 674 5.0
10449 1521 675 4.0
10450 1526 677 7.0
10451 1526 677 4.0
10452 99 678 11.0
10453 1528 679 4.0
10454 1528 679 4.0
10455 1530 2337 38.0
10456 545 681 6.0
10457 1532 689 6.0
10458 1533 690 10.0
10459 1533 690 7.0
10460 1024 692 18.0
10461 100 698 4.0
10462 1534 707 13.0
10463 1534 707 22.0
10464 731 708 4.0
10465 1136 709 4.0
10466 1802 1002 15.0
10467 435 710 4.0
10468 103 711 5.0
10469 1538 712 5.0
10470 605 713 7.0
10471 1247 715 6.0
10472 1060 716 4.0
10473 1442 719 7.0
10474 1203 725 17.0
10475 104 731 7.0
10476 1061 733 13.0
10477 325 1115 14.0
10478 1252 825 6.0
10479 1491 735 11.0
10480 655 736 5.0
10481 1535 737 5.0
10482 1541 738 14.0
10483 398 739 5.0
10484 832 2901 17.0
10485 484 741 5.0
10487 1544 1611 9.0
10488 1025 744 21.0
10489 2525 2495 8.0
10490 1372 745 12.0
10491 1372 745 9.0
10492 105 748 20.0
10493 105 748 15.0
10495 1545 750 10.0
10496 837 751 4.0
10497 1546 754 5.0
10498 1387 755 17.0
10499 333 757 29.0
10500 1249 758 4.0
10501 1059 759 6.0
10502 1341 760 7.0
10503 1551 761 4.0
10504 1551 761 7.0
10505 1553 1201 35.0
10506 1555 764 8.0
10507 106 766 271.0
10508 106 766 29.0
10509 106 766 5.0
10510 106 766 6.0
10511 106 766 8.0
10512 107 768 20.0
10513 107 768 14.0
10514 1556 769 5.0
10515 437 771 4.0
10516 1558 2565 15.0
10517 1564 1088 176.0
10519 399 777 16.0
10520 887 782 9.0
10521 1585 2363 38.0
10522 1097 783 4.0
10523 1097 783 5.0
10524 1590 2030 26.0
10525 1579 784 10.0
10526 1098 787 5.0
10527 108 790 8.0
10528 1250 805 25.0
10529 852 797 11.0
10530 1598 802 5.0
10531 1026 809 6.0
10532 1026 809 4.0
10533 1856 1107 177.0
10534 1603 811 5.0
10535 1622 862 11.0
10536 1251 814 30.0
10539 1610 818 16.0
10540 1242 820 6.0
10541 1625 821 65.0
10542 1625 821 10.0
10543 1625 821 5.0
10544 891 822 5.0
10545 891 822 4.0
10546 1626 1912 26.0
10547 372 824 13.0
10548 1252 825 5.0
10549 1628 827 25.0
10550 1628 827 4.0
10551 1629 829 5.0
10444 1553 1201 34.0
10554 811 831 6.0
10555 1630 833 109.0
10556 1630 833 70.0
10557 1630 833 33.0
10558 1630 833 116.0
10559 1630 833 7.0
10560 1630 833 12.0
10561 1630 833 18.0
10562 1630 833 6.0
10563 1630 833 6.0
10564 1719 2863 57.0
10565 1630 833 18.0
10566 1630 833 5.0
10567 296 834 4.0
10570 1631 843 6.0
10571 1631 843 6.0
10572 1631 843 8.0
10573 1633 2336 9.0
10574 893 980 27.0
10575 699 845 11.0
10576 1640 2736 12.0
10209 352 2685 35.0
10577 895 848 6.0
10578 1191 851 5.0
10579 542 853 6.0
10580 110 855 5.0
10581 110 855 8.0
10582 295 856 10.0
10583 295 856 32.0
10584 496 857 7.0
10585 733 860 5.0
10586 735 1747 32.0
10587 1655 863 4.0
10588 1655 863 12.0
10589 1657 1864 20.0
10590 1253 865 4.0
10591 784 866 6.0
10592 1563 872 30.0
10593 1563 872 4.0
10594 897 875 8.0
10595 898 876 4.0
10597 1715 1869 5.0
10598 1661 2322 91.0
10599 326 1215 38.0
10600 1672 888 356.0
10601 1680 2156 59.0
10602 1686 889 4.0
10603 1688 913 13.0
10604 1881 1116 7.0
10605 1690 900 12.0
10606 1690 900 9.0
10607 438 901 4.0
10608 673 902 6.0
10609 1691 903 9.0
10610 1028 904 4.0
10613 1694 906 18.0
10614 1695 915 45.0
10615 1513 914 4.0
10616 1695 915 11.0
10617 1695 915 83.0
10618 1695 915 8.0
10619 1695 915 4.0
10620 1696 916 14.0
10621 899 917 10.0
10622 1697 918 5.0
10623 1697 918 11.0
10624 1699 919 16.0
10625 900 921 5.0
10626 2454 2301 80.0
10627 1516 928 10.0
10628 1752 2028 7.0
10629 1516 928 5.0
10630 1244 930 22.0
10631 1659 932 13.0
10632 1518 934 11.0
10633 1666 935 7.0
10634 643 937 4.0
10635 1753 938 11.0
10636 1753 938 5.0
10637 1754 939 5.0
10638 1754 939 16.0
10518 1569 940 18.0
10639 1569 940 4.0
10640 1755 942 7.0
10641 111 948 38.0
10642 1757 953 24.0
10643 2112 1540 15.0
10644 1765 955 9.0
10645 1765 955 5.0
10646 736 957 10.0
10647 736 957 6.0
10648 761 959 8.0
10651 1168 964 4.0
10652 1768 965 10.0
10653 1768 965 4.0
10654 1769 966 5.0
10655 737 967 5.0
10656 1169 968 5.0
10657 1770 969 4.0
10660 1614 970 6.0
10661 1774 1521 5.0
10662 1775 972 11.0
10663 1775 972 8.0
10664 1776 974 44.0
10665 1776 974 7.0
10666 1778 1037 5.0
10667 1777 975 6.0
10668 1255 976 4.0
10669 1411 977 5.0
10671 1780 985 10.0
10672 61 986 6.0
10673 1782 991 11.0
10674 1785 992 4.0
10675 1785 992 6.0
10676 1791 1218 118.0
10677 1790 993 8.0
10682 1794 995 14.0
10683 1794 995 7.0
10684 1797 1016 21.0
10685 114 999 13.0
10686 1798 1000 15.0
10687 1798 1000 12.0
10688 1798 1000 4.0
10689 1796 1001 7.0
10690 1802 1002 11.0
10691 1803 1003 9.0
10692 1888 1371 11.0
10693 401 1004 5.0
10694 1812 1221 25.0
10695 1811 1006 12.0
10696 1783 1008 4.0
10697 1207 1010 16.0
10698 402 1011 4.0
10699 1029 1012 4.0
10700 1813 1240 8.0
10701 1815 1020 4.0
10702 907 1022 7.0
10704 855 1025 5.0
10705 1256 1373 24.0
10706 875 1027 7.0
10707 1824 1030 25.0
10708 1824 1030 4.0
10709 1030 1032 5.0
10710 1616 1035 6.0
10711 1778 1037 14.0
10712 1294 1038 27.0
10713 1644 2870 6.0
10714 1099 1039 6.0
10716 1031 1044 18.0
10717 1826 1048 11.0
10718 909 1049 7.0
10719 910 1655 19.0
10720 1830 1050 4.0
10721 1208 1052 7.0
10722 1208 1052 4.0
10723 218 1053 5.0
10725 873 1056 4.0
10726 2441 2258 20.0
10727 1833 1113 17.0
10728 1834 1063 4.0
10729 1834 1063 4.0
10730 1835 1065 8.0
10731 1119 1066 7.0
10732 1119 1066 6.0
10733 1837 1067 11.0
10734 1838 1070 13.0
10735 1838 1070 4.0
10736 1839 1074 4.0
10738 1840 1077 5.0
10739 1840 1077 6.0
10740 292 1079 4.0
10741 292 1079 9.0
10742 292 1079 5.0
10743 116 1080 6.0
10744 1841 1082 4.0
10745 1842 2819 8.0
10746 1564 1088 34.0
10747 1843 1094 30.0
10538 1623 2724 18.0
10748 1624 1099 5.0
10749 1844 1101 17.0
10750 1844 1101 11.0
10751 1845 1102 16.0
10752 1845 1102 11.0
10753 1845 1102 4.0
10754 675 1104 17.0
10755 1851 1721 20.0
10756 1856 1107 54.0
10757 1856 1107 18.0
10758 1856 1107 20.0
10759 1875 2406 88.0
10761 327 1109 25.0
10762 240 1110 5.0
10763 1833 1113 7.0
10764 1833 1113 8.0
10765 1880 1114 13.0
10766 1880 1114 4.0
10767 1881 1116 4.0
10768 1883 1470 139.0
10769 1886 1331 53.0
10770 1100 1124 4.0
10771 1890 1126 8.0
10772 1890 1126 15.0
10773 328 1129 4.0
10774 403 1130 7.0
10775 916 1132 4.0
10776 1562 1133 7.0
10777 1892 1442 10.0
10778 1891 1135 12.0
10779 771 1141 7.0
10780 771 1141 7.0
10781 1893 1142 5.0
10782 219 1144 8.0
10783 1955 1314 53.0
10784 787 1146 12.0
10785 118 1148 18.0
10786 1906 1181 14.0
10787 877 1154 17.0
10788 739 1155 7.0
10789 119 1157 5.0
10791 1389 1158 7.0
10792 1389 1158 4.0
10793 862 1160 6.0
10795 1908 1162 9.0
10796 1908 1162 4.0
10797 1909 1163 34.0
10798 821 1164 4.0
10799 821 1164 7.0
10800 788 1167 8.0
10801 788 1167 4.0
10802 645 1169 27.0
10803 645 1169 8.0
10804 645 1169 12.0
10805 919 1176 4.0
10806 220 1179 5.0
10807 1910 1180 5.0
10808 1553 1201 17.0
10809 1710 1182 5.0
10811 120 1187 4.0
10812 2036 1451 7.0
10813 1911 1189 10.0
