482 1210 1560 7827 1015 13 4782 667 594 4496 5 1393 118 2266 91 650 118 2161 95 361,1,126
82 391 690 2 1995 233 82 391 690 2 1995 2469 103 74 429 2221 247 2 4 97,1,127
8 1178 126 2815 495 1660 2403 350 45 52 996 2403 1968 38 2182 78 498 6 234 5739,1,135
8 122 140 142 122 10 33 21 348 36 190 8 140 12 1 253 7 53 62 22,1,144
5 222 97 928 5 8 435 13 1541 234 837 1208 1184 1899 2303 121 5 928 14 435,1,152
378 279 39 404 39 46 2 1030 126 378 65 39 252 3 35 279 39 3965 35 7,1,153
3077 25 1523 109 1077 504 278 1558 77 13372 109 24 408 6596 20795 13373 77 550 486 3078,1,194
20 360 70 42 9 13 764 21 10 88 1779 126 67 89 240 124 1883 228 20 1478,1,197
74 1124 45 3013 74 74 1124 45 3013 74 248 6 281 123 3013 5 44 44 5963 171,1,201
492 552 284 62 204 127 2575 5 155 605 24 1175 134 1106 482 2027 127 1937 14 492,1,232
60 1902 1346 6 82 391 2814 6894 276 3079 1271 3778 127 2150 117 2138 5730 476 20 36,1,252
386 638 20799 458 2063 386 5102 9 753 79 1 81 456 386 33 571 2063 220 277 134,1,255
96 970 2735 7851 543 280 6837 5309 1678 19 19 4514 5 1058 1062 923 256 683 254 1883,1,262
683 2349 2 4 674 4782 667 7853 651 291 5 2 4 629 674 507 20 395 935 683,1,270
133 97 5 197 1747 126 932 352 14 262 1099 197 557 5 451 1 487 197 46 241,1,283
46 408 740 97 209 3 15 539 1291 408 170 209 3 1 660 161 511 2065 100 2,1,287
591 894 1008 1621 547 97 74 97 11257 591 894 676 97 5 547 1127 811 800 1093 591,1,299
64 5488 1393 653 123 20 64 1928 16240 1393 5 1043 2 147 134 4049 416 11261 1560 4263,1,309
5756 1085 755 109 234 670 25 4 5 4034 24 613 4519 4661 2186 24 755 792 173 51,1,310
1124 2105 550 97 5 2105 1838 2436 9134 1674 682 78 1592 2105 2105 1124 2105 550 16 8,1,320
529 2 25 82 2132 676 2000 82 2132 315 529 2 45 3188 11270 82 391 133 475 1905,1,321
4768 14 2311 1860 62 22 17 18 571 1744 77 20 248 6 74 17 1375 8 2311 1860,1,322
81 2 4 386 38 81 2 4 629 674 86 386 431 4 460 5 40 14 1427 1772,1,337
81 949 97 5 4 97 5 1904 746 507 659 3622 480 794 40 81 20816 69 74 4,1,338
81 154 11 471 2 104 1789 46 154 154 149 526 2328 975 1814 13 866 235 184 670,1,351
603 129 888 74 2 4 37 888 603 129 29 6 74 154 38 56 330 181 501 638,1,358
2 4 29 129 1400 2101 707 68 910 575 94 8537 186 74 14 12 147 3273 18 5118,1,364
832 5524 579 2 4 832 5524 579 2 4,1,381
408 672 2578 109 755 24 4 234 670 112 5 6610 113 4 3233 762 4661 2186 24 755,1,385
3401 14 2 4 524 12 836 82 391 20823 47 89 2862 47 534 505 312 51 12 155,1,390
5 1079 305 444 1916 237 21 1 112 21 1232 6 33 444 2183 8 1 104 11302 13,1,394
2 4 3038 1138 46 247 46 1271 356 2 4 3038 141 148 505 862 95 101 115 1138,1,401
378 76 77 1118 97 74 65 513 270 97 1587 14 2219 2219 76 4286 2219 77 1205 1118,1,405
97 4141 5 1086 5973 18 969 41 639 435 4526 571 1035 2952 481 5 5103 5 2 4,1,409
547 13464 1637 304 749 304 236 8546 547 749 304 11 18 1637 8546 547 7350 5 14 219,1,411
16296 4674 49 2 1037 770 274 18 12 1 32 151 132 4674 49 12 1 1907 1280 873,1,431
5 8 76 55 83 81 266 639 378 76 77 1118 97 74 425 76 55 3035 45 5,1,434
97 872 1 88 2 318 872 11 15 42 1449 6616 2 3 872 2 95 149 3139 21,1,435
597 28 1 755 109 104 159 1032 422 814 134 597 1012 755 1 109 104 613 123 1032,1,440
1799 849 173 19 1184 13360 244 158 203 158 13287 457 117 4070 301 1522 730 143 372 735,1,445
841 21 331 73 1271 146 68 101 599 2472 135 160 1271 111 80 24 1985 7 11 1160,1,461
471 2 4 1024 60 1580 66 29 34 418 79 66 29 34 6618 897 182 163 113 139,1,467
81 6929 26 315 20841 2149 8 315 3633 111 52 19 218 24 315 136 1 17 18 126,1,468
4072 20851 103 1184 213 88 20852 123 103 5 696 1103 20853 260 27 5532 5 260 121 19,1,486
493 56 1479 3117 293 6 5 117 5778 24 96 1532 4241 6 493 56 1479 60 4768 101,1,505
148 351 21 236 5 33 351 187 236 50 874 5 445 415 866 74 920 24 127 303,1,511
761 258 9 310 281 188 2 4 11356 123 294 188 2 5 281 123 1478 638 824 2208,1,530
13509 58 424 359 4 127 16344 317 172 586 424 5 586 4 45 4241 893 907 4 143,1,545
96 849 1275 7897 937 185 849 1799 3764 10284 937 2182 849 2884 184 962 111 626 670 2182,1,561
95 128 75 209 25 5 95 128 75 209 25 5 13521 119 18 224 391 18 224 24,1,567
2645 97 3193 303 14 2645 97 753 69 1252 714 537 532 814 612 1252 58 20869 1520 6,1,573
12 10 25 4163 283 495 80 389 10 1 23 532 19 389 10 1 20874 4034 19 127,1,581
202 954 50 103 297 12 343 11379 127 314 12 120 153 18 442 1 78 21 236 291,1,586
122 307 1415 50 2 4 13 866 445 20 16 460 217 122 111 217 15 33 140 2670,1,598
2 4 313 548 1093 5 2 10291 5 1093 3559 1648 4 88 14 2 4 313 548 975,1,606
13535 1 1407 801 171 1 1 322 772 221 23 186 1589 651 409 422 5783 1043 3870 1226,1,612
2407 522 486 82 128 234 670 194 7905 1751 221 4938 3123 127 254 20 1511 211 47 1458,1,629
528 938 709 1986 153 25 5 1037 24 303 2402 6014 77 500 1330 369 24 281 62 25,1,647
4296 6620 18 1141 1265 2 1397 969 559 553 126 182 13 127 445 1265 5 493 41 6620,1,651
30 1547 1355 473 266 4144 281 722 35 476 1355 4817 266 4144 281 3361 722 1115 80 99,1,659
1256 529 97 191 127 445 123 294 529 9 3 92 167 35 583 5787 547 1184 33 597,1,667
877 1131 25 5 40 877 1131 25 7 18 192 12 570 873 3852 12 877 5337 1131 143,1,668
4053 1093 25 5 471 2 4 33 2298 1407 25 5 471 2 4 5 134 1344 6017 776,1,688
2 4 344 5 60 359 538 4 154 60 981 3 479 105 71 359 538 74 359 538,1,692
1991 1163 6018 97 1229 97 14 1589 563 75 3772 21 28 416 6018 75 314 8 142 111,1,696
185 40 182 211 11415 97 1026 123 211 2339 10307 6 772 23 13 1 97 5 171 49,1,710
185 9 8 1227 2 4 74 347 33 192 58 9 30 4522 115 74 347 33 9 192,1,712
764 5 90 2738 2478 126 77 319 1815 17 305 1686 13 472 74 13 90 2738 1213 5,1,728
134 58 65 467 8591 770 3244 78 1 537 113 147 1769 467 8591 136 1 2 4 5,1,742
95 73 1289 1801 293 481 2260 278 2 4 1097 13593 6632 6910 6 2260 20907 1289 481 535,1,756
727 62 22 20909 50 1 1 1382 50 176 1415 6 1382 357 3396 122 265 210 68 62,1,760
17 658 320 9 1398 479 120 5 1308 52 92 191 950 178 233 136 265 17 658 170,1,763
7922 378 122 93 10 93 62 22 425 44 378 832 4079 65 6290 60 985 93 62 22,1,771
96 385 339 10 400 21 14 103 7923 24 986 873 20911 1 873 3142 3498 13599 20912 5796,1,788
1256 529 2 4 191 553 345 2195 301 2952 97 89 2 4 20913 64 429 2567 12 128,1,790
5 225 727 234 2910 1529 225 2 4 2528 86 2139 8 115 1024 5,1,808
14 2 840 5 264 278 604 8 2 840 403 365 96 4427 432 1099 64 3884 60 440,1,818
1591 66 29 211 5 16418 2044 66 29 34 699 2 4 2678 1010 5147 11427 5 20915 66,1,854
334 5798 305 516 490 685 274 1015 247 25 146 277 516 685 99 1 45 103 8598 3075,1,858
879 2 9 60 127 314 879 80 92 5731 20920 889 20921 889 509 47 400 92 2531 31,1,861
25 10 1735 24 45 60 2617 89 20 879 80 9 3 174 4689 1254 4820 7 1254 7,1,872
1138 185 40 1099 433 433 471 2 4 1138 185 40 54 433 433 16 436 1 234 837,1,888
231 2 1476 4 353 2 58 155 74 112 4 263 5343 440 3 11 42 2071 3567 125,1,907
243 1 3 960 285 1054 1 285 21 212 12 1 7 7 53 1606 760 3177 117 749,1,916
2736 2667 2 4 171 2905 775 448 1345 497 525 134 513 2078 2 4 5 121 59 1133,1,917
646 1 209 2 4 5 2 4 646 1 209 2 4 5 2 4,1,940
185 40 30 728 1221 9 33 1467 221 1379 4692 294 93 10 370 26 311 178 221 26,1,955
7937 203 25 1059 1981 25 18 100 758 2811 154 25 108 3193 113 118 7858 395 490 1748,1,956
97 389 3246 3683 6 4164 46 97 74 17 18 3025 6 1452 3246 3683 442 74 4375 533,1,973
217 1 1691 201 2761 1368 196 284 256 5 1034 35 221 619 122 399 692 217 3226 57,1,983
78 205 71 2724 2 1278 13644 658 924 20937 2 2248 322 65 205 71 698 97 2 4,1,1014
25 141 1 669 1174 57 24 669 1174 2748 669 3570 89 141 24 669 2748 13 9,1,1018
183 155 222 127 14 10231 219 1758 1063 12 2529 121 1269 1133 222 471 2 4 629 674,1,1021
1423 24 105 6198 5 451 70 315 151 20 531 431 1751 211 1629 23 24 13 6198 5,1,1038
709 4800 1184 482 985 5 3016 709 4800 1974 709 2907 126 367 1060 5 7412 65 20941,1,1040
440 30 389 5 145 680 967 969 20942 20943 20944 8 5 145 680 16488 867 210 16488 3388,1,1043
767 3672 2 351 4 127 1012 3473 218 3672 435 143 158 13287 16241 411 10298 1244 260 460,1,1044
18 3 1856 1903 1102 20952 125 1 80 6189 22 1102 1766 351 437 9 3 7 4434 43,1,1083
100 4435 1279 167 103 142 25 20953 6 16500 20954 305 2074 1051 704 2 73 27 617 369,1,1099
3619 2 901 2 126 89 87 2599 4973 235 3601 173 2 1037 291 2 901 2 126 368,1,1121
4436 400 36 167 79 60 1902 445 730 314 964 2109 77 2017 860 1235 31 24 42 20956,1,1126
1388 496 8 313 6978 2091 2415 524 1373 447 2 4 1435 133 313 548 13 8619 2 4,1,1141
339 4238 2337 128 9 234 3131 5 523 422 391 1021 206 681 916 1006 1676 159 1123 2808,1,1144
2713 320 8576 2 4 5 236 8 5 11 4490 2 4 110 18 6980 1669 361 440,1,1166
97 2 37 191 134 2413 253 3 1301 526 42 872 168 3 1301 526 42 872 168 3,1,1170
20 59 97 1048 510 942 3291 97 5 59 249 3026 2648 659 811 3479 1371 510 22 2809,1,1201
964 816 1084 708 47 1106 2575 20958 13694 868 58 111 2575 20959 55 111 33 1099 100 714,1,1206
343 191 39 640 41 2 294 110 18 3 1907 20960 3 7 42 11 3438 343 3 1907,1,1215
1411 25 201 542 328 1411 25 201 542 132 2828,1,1229
954 373 2 735 4 127 909 3131 1067 8622 1091 20 637 538 11 152 258 909 11 570,1,1230
5132 667 816 1585 749 1700 2858 1190 73 89 4766 521 1397 1435 6939 602 329 5496 152 14,1,1245
3785 81 25 109 328 109 29 34 79 127 1137 46 1070 109 127 5163 545 24 556 755,1,1261
611 21 399 4552 1762 881 1549 1762 4290 1026 103 5 1739 480 8 123 12 186 1 1762,1,1281
30 2304 42 71 2 25 42 71 2 25 2568 216 526 41 1602 34 1996 51 126 100,1,1282
96 349 435 2516 103 5 45 2937 1026 25 5 17 18 1026 103 5 103 5 4 8525,1,1283
148 74 24 14 645 314 1549 103 1846 881 1799 8 645 169 306 432 29 645 570 195,1,1285
2700 2653 506 1 50 42 2653 10372 530 239 2015 1853 21 42 506 1173 7350 1770 1581 6,1,1298
378 2726 400 1310 2460 2700 24 1670 5798 97 13 353 1063 343 8629 436 20973 436 906 97,1,1301
378 7965 97 2 92 4674 8627 290 306 80 65 73 884 778 679 2 1037 3 35 24,1,1305
3486 897 2 34 132 814 234 1240 814 897 2 34 3787 175 42 1043 2 25 169 41,1,1326
5 8633 11515 88 945 3362 3117 3248 1048 258 945 843 537 95 213 351 20980 1013 20981 4,1,1346
2 4 1582 77 24 13 4532 2155 360 1582 34 35 24 70 16 86 20 2680 12 1,1,1359
111 25 647 9 182 69 7 3 7 3 69 257 26 3561 332 590 182 28 590 23,1,1371
964 5 1 1035 308 538 289 2606 6329 34 236 78 157 17 11525 8 4825 766 6 405,1,1410
2321 5 282 828 2575 5 100 1532 1947 24 20 828 20993 5 282 117 303 828 1 1532,1,1423
30 158 48 104 19 173 2 4 30 158 48 104 19 173 14 1119 17 18 19,1,1426
13752 2977 5 313 593 303 2977 5 313 77 13 1398 479 8640 21000 13752 593 13 8,1,1437
6990 1566 6 1252 100 333 234 3001 49 709 735 1872 1973 110 18 2713 3193 670 46 64,1,1457
497 249 229 2 5 2 169 58 646 249 229 5 33 126 121 249,1,1485
32 155 221 14 288 2 4 8 2 4 655 123 171 49 2108 2940 221 64 1518 155,1,1493
325 193 413 4088 6273 1279 4048 89 2102 240 1129 1420 164 51 224 512 2664 432 325 193,1,1527
964 3869 1485 40 5 9 38 107 337 107 16 239 5361 6 4957 6 481 385 2964 293,1,1547
185 1541 113 2 4 1213 538 185 1541 113 2 4 1213 538 306 66 3850 821 512 293,1,1554
95 73 1289 1413 256 490 528 469 95 73 1289 1413 3785 278 2 629 4 460 37 2418,1,1577
410 389 93 10 167 3857 22 3580 2 4 722 74 6040 853 24 14 284 1083 22 62,1,1584
1789 86 25 24 219 25 598 71 1574 86 25 444 24 186 25 598 71 147 88 219,1,1592
285 50 1650 711 2106 122 7 2117 5346 368 160 68 62 22 285 50 1650 711 2106 122,1,1632
353 871 1827 24 297 353 871 1827 24 297 154 96 385 320 110 18 551 1914 1 236,1,1637
10 100 100 1 1525 100 100 1 738 528 10 17 185 620 57 1 12 1 35 338,1,1654
96 432 582 5 282 21019 17 18 96 432 2575 5 55 24 50 6 252 2112 1308 1067,1,1677
748 5359 552 2952 208 97 26 208 442 176 1201 1 134 8 190 2952 208 748 5359 1369,1,1692
801 812 374 248 812 374 2929 157 5 2418 100 412 106 21 277 3898 117 708 363 812,1,1694
10 552 208 134 1428 60 2438 70 2521 18 1 818 1098 556 89 3104 60 354 78 1089,1,1699
8 25 9 321 1015 5158 9 321 419 432 1024 9 60 1308 6346 16637 2665 1070 9 321,1,1705
2 4 60 4444 4570 2 4 1101 4560 3302 127 13795 2007 73 679 732 545 310 613 913,1,1714
3170 4427 3192 28 273 9280 3302 234 4505 218 28 273 9280 1 1433 394 460 1 499 724,1,1726
1686 206 1021 1745 2 125 50 127 1745 1 206 125 50 7 18 1686 206 1021 708 306,1,1728
5 229 157 946 1290 5 229 35 1 338 1 33 555 138 1290 78 1579 138 1343 190,1,1732
32 34 6 103 2419 21 89 2419 822 4320 211 241 151 1 1175 62 22 284 217 2419,1,1742
932 5756 1012 182 1 1624 14 2 4 1190 1012 182 1624 673 778 756 1 92 637 127,1,1750
5170 1736 74 74 8 484 5170 1736 97 562 14 422 1736 30 6 24 124 132 13 394,1,1755
5777 9 310 4 313 548 105 2 4 89 175 9 707 427 2164 2 108 2496 1165 3,1,1765
206 50 767 60 163 448 158 866 724 365 20 4176 50 734 412 1780 3177 4311 101 149,1,1767
956 112 21 155 36 104 1410 1735 1 25 1 8 248 541 666 20 192 95 157 490,1,1775
25 26 50 191 1109 9 60 60 402 490 5 73 211 134 107 630 9 89 525 10416,1,1792
912 1315 552 330 250 78 165 19 1315 18 13 3 21042 21043 21044 7366 7010 21045 21046 21047,1,1805
530 8 85 251 227 25 1015 3280 25 85 227 1739 800 5 88 21049 1985 1549 20 56,1,1811
471 2 1133 59 79 5791 121 59 1247 1269 1530 316 71 16683 9306 94 4096 11607 1002 4034,1,1814
849 2 4 604 2700 97 849 581 2 4 604 3176 1549 97 3026 303 2730 4182 602 329,1,1847
6023 536 165 63 2910 16637 4703 96 200 165 63 1495 1243 3272 165 63 321 2145 60 6023,1,1866
165 63 3026 470 474 3807 669 1549 165 310 3145 518 470 474 291 17 45 175 39 3,1,1876
598 4572 103 127 14 2217 4 975 103 14 2231 30 598 103 17 18 8 617 6920 75,1,1883
8 53 605 24 62 22 33 126 8 53 605 24 62 22 142 14 605 31 62 22,1,1910
25 212 127 85 314 231 1137 211 32 3 25 5289 670 80 780 780 639 482 2312 2,1,1927
693 21 1331 129 295 71 8658 1566 136 292 1331 34 633 147 65 50 21 11 21 79,1,1998
8 288 6 42 127 2486 389 5 866 436 2149 159 31 136 221 127 314 88 185 40,1,2009
103 807 6 85 21062 40 807 103 350 237 1 85 322 61 163 1001 77,1,2041
497 2 4 5 152 45 303 21063 2 4 154 734 74 152 2693 497 152 45 157 655,1,2050
325 193 349 1178 14 6037 6 1921 83 6037 6062 423 161 349 133 1807 2063 1015 41 1563,1,2072
2 4 1012 71 203 71 129 1996 450 2943 2529 1065 390 897 1297 1082 51 346 139 163,1,2084
248 722 655 4 510 2 4 331 929 60 1117 33 32 655 4 510 2 4 305 345,1,2109
1567 95 73 1289 100 2 3513 2 7470 9322 33 95 1289 512 2 3513 3513 1097 60 1227,1,2124
2066 71 794 40 1752 2066 5 610 29 129 159 4524 2 840,1,2137
2 4 1514 5 5 2241 1514 183 161 59 559 3982,1,2174
18 838 1344 543 18 508 838 158 5 593 25 195 156 595 543 7299 339 17 6066 265,1,2195
185 342 72 118 1346 2 82 3466 96 40 68 82 3466 3120 346 917 117 27 983 118,1,2296
2572 1108 52 742 619 61 487 5975 1235 1108 2572 559 497 2572,1,2342
985 82 391 82 276 521 89 2581 2848 378 82 21082 82 21083 103 521 1194 1958 383 51,1,2357
201 1679 1 585 18 417 7 574 7 502 7 417 48 2957 2957 2957 15 2957 2957 2957,1,2361
2 4 141 5 858 537 8 880 4496 114 141 5 30 118 141 5 858 537 8 143,1,2387
38 1184 2029 3987 541 715 301 2192 133 2237 2192 133 89 2502 1701 123 540 5 1361 21089,1,2471
378 3 98 3 8032 176 15 21 884 967 97 378 21115 3 98 1 3 8032 176 15,1,2511
841 5 262 48 424 905 17 18 841 5 4 262 48 190 113 1758 259 292 2 4,1,2515
1100 855 35 1 5 1 35 1 28 460 35 7 217 553 1697 62 22,1,2524
198 531 699 23 1048 1 372 23 1 356 2000 103 5 36 699 578 1269 1454 17 18,1,2531
82 128 486 14 1567 276 494 2 4 4857 82 1059 532 53 583 33 509 977 53 423,1,2545
101 14 5382 300 1109 24 60 1787 29 34 1021 2082 3032 123 1182 480 9 71 29 1021,1,2562
1525 9 563 1774 2 71 1108 588 40 178 155 1859 112 82 1059 622 42 123 33 3,1,2569
1829 576 665 731 84 547 138 2 4 17 18 8 3283 547 765 123 739 1061 234 235,1,2572
1259 14 78 1071 46 35 55 24 55 1814 45 61 433 525 577 89 2862 60 415 59,1,2574
380 478 1039 1341 155 478 129 78 1734 127 476 46 1019 4 2 4 5 17 18 12,1,2599
185 672 801 1684 4261 6 5 1 1 1226 2512 324 79 1056 108 2512 372 234 876 3235,1,2624
360 74 1806 49 171 49 1043 445 218 2894 4402 744 73 679 136 223 292 519 130 2151,1,2631
1242 73 25 590 21130 58 1242 9 21131 21132 16775 333 295 1242 169 745 304 51 18 2673,1,2634
16 36 95 36 82 24 21 1 951 248 1685 2115 1509 318 7 22 1 217 42 15,1,2650
4300 3738 2 4 2 4 538 3738 606 966 1176 192 8 4561 508 199 592 43 137 1017,1,2662
185 11 397 436 303 12 397 436 48 19 1461 436 185 40 11 320 265 397,1,2677
224 1705 393 25 4 224 1705 393 25 4 51 18 16 4827 4581 4827 92 28 1848,1,2678
2 4 415 63 185 1541 1063 4451 8038 21133 415 63 2 4 74 126 222 33 1269 121,1,2687
8690 6711 8690 97 617 75 226 233 892 4083 643 1084 226 643 892 4083 233 89 17 727,1,2701
2431 3536 741 159 3194 690 2 9 64 7034 2886 559 4037 658 294 74 4007 7478 88 19,1,2710
972 29 34 79 104 1496 2 4 2 4 972 29 129 79 104 467 1496 126 1496 29,1,2716
30 148 21 236 252 3376 212 30 3376 171 80 9 3 76 5 129 256 3376 33 192,1,2743
30 397 21 2447 103 21 186 42 397 104 19 915 86 103 5 3 21141 1182 1843 393,1,2758
16 273 469 2058 25 17 16 708 19 9 469 273 25 2385,1,2763
96 435 1508 103 74 21142 1900 1219 1533 103 74 16484 2516 25 74 512 350 8 103 33,1,2770
20 72 46 112 21 10 1 764 21 10 217 240 209 234 1 764 21 122 10 213,1,2784
17 20 68 150 71 4553 846 547 877 877 1670 2418 359 7849 461 138 3102 11692 17 153,1,2790
30 158 1431 397 103 1431 397 47 732 108 4823 1468 3492 30 381 1431 397 103 1386 21157,1,2796
8 86 31 3 9 103 17 18 8 86 31 21 45 23 671 134 103 40 1302 110,1,2804
497 1 1265 62 22 14 432 546 237 24 1265 5 62 22 426 40 14 3 92 71,1,2824
14 85 251 227 25 152 789 163 14 85 227 24 1257 460 25 9 753 138 21158 866,1,2868
1724 204 45 1779 46 14 353 2 74 537 445 25 1067 1329 58 479 100 21159 609 398,1,2895
5 1846 675 126 218 5 3016 539 258 5 1846 18 495 476 805 322 539 5 1587 675,1,2905
112 2772 2814 9380 74 60 6075 112 2772 5 96 2659 1180 60 74 764 2772 89 764 639,1,2918
5 424 1429 91 670 89 65 74 97 2648 483 423 115 824 24 33 30 1214 243 24,1,2967
32 36 1 3 9 103 1 677 574 7 1116 11 1294 574 84 53 1 677 2091 7,1,2973
97 795 382 2483 328 2450 155 625 127 781 147 1666 24 6 653 17 18 170 110 18,1,2978
58 645 4705 591 975 103 1396 4705 591 14 13 501 3897 114 138 103 14 645 169 146,1,3005
3 92 717 148 50 7043 2 4 496 8 3 274 384 3 1404 2069 1270 43 1160 114,1,3042
81 2 10291 550 1205 564 14 1567 2 4 550 1205 45 982 490 564 18 261 3608 259,1,3056
103 1330 48 1 234 1015 3052 866 100 71 24 186 24 983 463 5195 303 175 40 148,1,3093
2219 3180 9 377 34 17 18 203 3180 97 377 2219 486 906 125 34 40 9 486 1767,1,3102
2 646 101 468 10 415 213 1002 5 29 129 2 4 74 121 326 4517 66 29 222,1,3110
103 5777 2793 1114 33 126 490 103 1 173 2793 1114 454 782 24 9 2793 6 82,1,3115
2 1055 1840 204 2 3700 74 65 436 1 1000 736 221 2310 1138 1014 40 1553 1055 1840,1,3134
185 1541 3785 4581 1580 5 16331 494 832 352 21191 64 64 2249 539 1494 7836 312 4 8,1,3139
12 2246 47 97 2 9 12 2246 47 97 2 9 104 12 1 1010 14 191 1286 30,1,3140
19 2 73 14 645 17 18 3623 2 73 5365 103 5 40 19 2 73 14 645,1,3148
20 1853 2 4 25 5 2 4 219 4 33 531 6 25 5 2217 4 1010 14 2,1,3153
795 195 5 2771 2217 4 1015 5 4 419 71 4648 21192 1574 203 7 1028 1302 152 138,1,3204
3 224 1 347 164 7 18 332 23 50 549 171 224 1 347 169 25 40 30 115,1,3221
65 73 107 1393 679 382 743 1185 361 89 996 848 4436 65 21193 167 80 29 17 2253,1,3223
2 4 21195 297 13 5 105 5 1154 5 33 1660 2403 490 115 51 33 81 405 335,1,3229
332 1371 1023 120 612 2560 632 778 1023 21196 29 45 305 5575 450 2560 5608 6 406 143,1,3251
5854 1639 28 138 25 314 30 385 79 1857 6 173 362 211 1 2418 38 254 485 25,1,3255
611 1027 46 21 103 1 50 7 11 186 48 17 18 72 21 8 99 1 1 72,1,3276
8 4456 103 30 161 578 7 1 12 1 236 7 1116 11 1780 33 161 578 7 1,1,3281
435 395 6 902 65 78 852 2700 5 46 55 33 2380 6 2003 966 2425 6 902 435,1,3289
1124 130 34 79 2 2701 219 2701 188 383 646 775 130 34 79 196 447 219 4 219,1,3323
9084 337 2 4 5 211 2 4 69 5 11764 33 3373 79 163 1580 1890 24 6064 1088,1,3343
17 3590 12 25 35 35 304 655 123 996 2305 1015 10510 385 87 6729 734 1259 127 21200,1,3345
1181 395 25 10252 33 60 69 3070 10252 25 4 5200 8077 1665 4 2185 893 758 127 5729,1,3375
134 888 12 183 5 1869 103 52 127 604 301 1103 559 16905 127 445 123 6990 112 35,1,3394
588 191 39 772 1037 28 24 58 2063 21206 23 13 1 105 1 39 73 21207 23 648,1,3480
202 611 84 276 97 191 2 318 10529 11 15 42 7 47 11 14034 2 3 10529 7,1,3509
421 1 214 204 15 46 6 10530 282 20 761 1893 61 196 2245 2395 41 421 24 248,1,3512
353 817 157 5 20 964 900 21211 35 1016 2063 353 405 74 42 18 408 672 35 466,1,3519
97 2648 664 34 2606 97 1904 5 537 912 8509 169 80 486 34 6615 29 29 21213 3586,1,3540
216 25 510 5543 33 8 5543 926 11789 21214 16921 247 115 216 118 29 5543 1268 999 5543,1,3552
8080 2 4 706 843 422 88 1862 606 213 2 4 706 590 58 1000 185 40 58 256,1,3605
2 4 169 306 448 134 234 314 8 2 4 313 548 16078 617 200 1253 1026 866 2766,1,3628
97 2948 154 5 2948 5 154 80 125 1660 97 312 94 154 2948 325 5 254 10539 326,1,3647
984 350 5 123 3227 1269 2582 20 141 984 350 5 111 8487 3227 5 202 141 5 18,1,3653
1084 71 34 393 185 40 95 239 256 6 2015 21219 866 51 126 71 393 3811 457 4803,1,3674
21 11 1827 4839 185 1541 17 18 3234 1419 185 1541 682 21 1827 1220 676 1958 80 446,1,3682
6 6649 2800 676 5 751 495 6 614 1354 676 5 751,1,3688
1374 101 910 5 59 1251 59 2 4 5 1505 1506 129 1000 316 369 897 1374 34 897,1,3694
748 450 346 443 3415 3718 5196 127 537 582 8702 3415 38 3718 5196 443 19 180 21226 1937,1,3696
219 251 4 2 4 935 129 210 2843 21229 13464 52 329 210 2364 219 4 251 4 2,1,3710
74 145 2 4 154 779 537 3999 74 145 2 4 154 74 41 60 94 16956 5 79,1,3737
2011 2865 2909 195 104 14 5986 2011 2865 2909 195 104 14 5986 77 14 305 2 21231 8,1,3751
1355 10 208 10 4068 308 111 1 97 5 3 14087 98 371 84 14087 98 3124 14087 98,1,3754
99 1 211 1 738 21 211 1 1780 21 20 823 1101 1094 21 640 1190 99 1 375,1,3760
