92 14 1503 3673 1250 136 1503 3673 72 147 38 1250 147 294 1503 3673 72 1 1250 66,1,6268
200 50 1143 65 316 313 203 3 122 42 16 219 41 42 103 29 771,1,6324
5909 2777 258 1676 874 179 431 874 179 85 1104 166 441 5909 2777 258 65 382 1387 2485,1,6331
19 286 1195 1 6 42 148 286 1 6 10 1649 1637 413 112,1,6372
61 45 2392 331 14 2083 222 154 212 61 45 723 97 2010 212 813 1616 1531 68 1,1,6435
59 600 7 453 243 600 343 34 1799 453 243 1098 1067 77 65 97 7193 243 600 139,1,6447
29 299 1867 126 383 27 14 126 26 27 271 41 15 9 26 34 275 44 11 350,1,6458
7199 3 261 71 242 450 562 222 3 8982 287 582 2362 259 8983 79 65 7200 7199 261,1,6503
1004 1138 1726 1004 287 1726 101 12 5930 25 250 91 243 8985 3097 2778 6 7 145 1552,1,6529
242 187 389 689 118 624 3254 1780 5596 2320 574 689 4 7208 1 46 5 886 452 7209,1,6541
72 564 183 65 5938 79 1368 183 147 65 97 1 230 10 143 407 1990 143 707 252,1,6558
98 385 3879 1042 1492 1202 98 47 178 1241 1690 283 152 2287 3417 112 230 10 935 84,1,6567
363 1657 3156 5 3 1811 5 312 445 30 599 778 559 716 3 31 4461 21 59 3156,1,6677
144 354 135 6 217 211 43 1 21 327 65 1491 382 715 1546 29 10 457 3028 126,1,6693
299 4 915 3 1705 65 13 127 3223 1790 4 876 608 67 3 1705 10 315 49 138,1,6851
13 4033 2945 239 435 248 20 158 895 2100 60 159 246 4220 4219 32 70 158 2945 222,1,6900
675 2145 2085 357 675 2145 2085 357 366 129 357 5956 7,1,6925
21 260 50 426 161 1 25 60 86 127 89 1 3 79 688 3594 1 448 11 79,1,6961
1640 341 105 1 6 39 230 10 70 1640 341 1 3 127 89 77 105 79 185 6622,1,7034
4 416 59 1 502 4 1 46 869 4927 200 5 7252 1 245 558 42 5 1 7252,1,7079
177 1441 909 57 944 411 300 715 259 369 8997 1549 164 80 7 180 10 226 1612 8998,1,7133
675 797 1076 26 101 797 744 26 127 89 343 1802 779 567 675 1895 797 1076 26 101,1,7135
674 110 127 89 8999 286 2012 127 89 95 23 10 84 1558 3678 1534 127 230 846 7,1,7194
19 238 3263 78 215 819 2 612 418 2 70 19 78 215 1753 3263 2 819 906 215,1,7203
190 1568 13 415 1 2 49 5 1 46 38 415 1 2 49 90 2670 190 302 1880,1,7258
3162 341 1750 1604 4829 101 2224 3162 341 1750 3162 531 1664 366 127 89 91,1,7491
19 658 41 655 130 9011 4820 685 7288 1233 503 102 171 7289 370 384 277 253 335 6677,1,7586
1552 2365 4472 3 65 3 4472 445 425 758 26 2364 246 123 386 9012 1085 170 1790 82,1,7600
779 1580 2726 78 645 418 1 738 415 49 170 2475 2726 78 44 19 282 13 415 1,1,7602
122 228 772 3615 972 130 258 127 89 802 325 228 130 258 7293 662 186 3 53 30,1,7644
101 12 36 1387 264 105 102 39 1203 66 500 101 475 36 1387 264 102 39 371 105,1,7675
21 32 25 26 1201 105 28 9014 382 243 1098 1067 104 263 831 370 95 201 32 1750,1,7686
117 31 1 46 125 2165 117 2 4834 1453 180 2 210 198 121 1127 210 19 766 13,1,7725
1579 123 35 119 84 207 26 500 13 668 1099 64 633 444 1579 123 82 123 126 119,1,7731
1350 1062 8 513 1472 5 1593 125 9022 802 382 766 1062 173 373 5 230 10 363 8,1,7774
9025 243 1098 324 1024 7313 3972 7313 3972 386 1802 243 1098 324 1024 1167 17 35 743 9026,1,7856
33 282 38 63 17 33 13 628 33 20 15 5981 38 37 63 343 35 390 2201 274,1,7898
