ExpertID   TeamID    QuestionIDwithBestAnswer    Score 
39009 8851 5271 64.0
39010 1420 393 14.0
39011 1113 580 26.0
38650 5414 2081 98.0
39016 257 398 42.0
39017 257 398 12.0
39018 4476 9339 103.0
39019 4522 5798 12.0
39020 271 403 8.0
39021 309 5199 10.0
39022 3795 495 17.0
39023 4523 407 7.0
39024 4524 409 5.0
39027 1115 4635 15.0
39028 3262 410 6.0
39029 2055 411 23.0
39030 2055 411 22.0
39031 6444 1559 8.0
39032 1519 3942 60.0
39033 685 3564 18.0
39034 2055 411 6.0
39035 4197 3804 20.0
39036 402 5137 27.0
39037 4557 5209 60.0
39038 3855 5634 6.0
39039 2055 411 40.0
39040 2691 1989 148.0
39041 929 413 18.0
39042 7433 2119 150.0
39043 3564 414 5.0
39044 4652 9754 20.0
39045 1994 5181 17.0
39046 2058 418 5.0
39047 4641 425 4.0
39048 4656 7585 17.0
39049 4658 427 10.0
39050 4658 427 7.0
39052 1444 430 12.0
39053 1223 9763 20.0
39054 7750 2443 16.0
39055 4663 433 5.0
39056 1938 434 22.0
39057 4664 3302 53.0
39025 4557 5209 27.0
39058 4675 436 13.0
39059 4675 436 4.0
39060 4676 910 24.0
39061 9252 6927 32.0
39067 2952 445 9.0
39068 7354 7747 31.0
39069 4721 4706 19.0
39070 4729 447 6.0
39071 4732 9731 44.0
39072 7618 2619 22.0
39073 2233 450 4.0
39074 4740 3796 27.0
39075 722 457 8.0
39076 6108 9894 49.0
39077 2209 1390 24.0
39078 4767 6970 14.0
39079 8656 8064 12.0
39080 4771 4361 10.0
39081 1553 460 7.0
39082 3314 3827 24.0
39083 3965 1256 19.0
39084 4775 5885 20.0
39085 1939 468 4.0
38645 1780 9380 11.0
39086 1555 470 13.0
39087 1341 9564 18.0
39088 2024 473 7.0
39089 7021 1712 75.0
39090 3035 474 4.0
39091 279 475 30.0
39092 1978 476 20.0
39093 4850 4520 112.0
39095 3181 480 6.0
39096 888 483 12.0
39097 1499 484 7.0
39098 1759 485 12.0
39099 1759 485 11.0
39101 4917 5183 13.0
39102 4931 5190 43.0
39103 5540 3173 6.0
39104 1396 554 9.0
39105 4957 7244 52.0
38452 5846 899 31.0
39106 4065 1769 44.0
39107 8555 5824 28.0
39108 3809 515 9.0
39110 3024 498 4.0
39111 3024 498 5.0
39112 3024 498 4.0
39113 3286 2770 6.0
39114 4048 3814 19.0
39115 2237 504 6.0
39116 2237 504 7.0
39117 284 505 4.0
39118 4982 506 33.0
39119 2921 508 24.0
39120 211 509 12.0
39121 366 512 19.0
39122 366 512 7.0
39123 3809 515 5.0
39124 3809 515 8.0
39125 203 517 5.0
39126 1338 518 10.0
39127 1338 518 14.0
39128 2430 2337 19.0
39129 1342 524 16.0
39130 9361 7856 54.0
39131 4536 3176 32.0
39132 2909 529 4.0
39133 2549 530 7.0
39134 5604 4367 22.0
39135 85 536 11.0
39136 3650 1531 13.0
39137 1578 1481 43.0
39138 5089 7488 30.0
39140 5111 3245 16.0
39141 4676 910 155.0
39144 39 551 5.0
39145 2644 553 4.0
39146 2644 553 12.0
39147 5116 5536 26.0
39148 3770 1170 52.0
39149 3612 1427 41.0
39150 5221 7782 64.0
39151 5258 556 8.0
39152 5258 556 5.0
38646 1780 9380 14.0
39155 2640 557 6.0
39156 459 560 10.0
39157 251 563 6.0
39158 5159 1233 13.0
39159 73 2039 56.0
39160 4023 569 5.0
39153 5263 9288 21.0
39000 4216 576 26.0
39161 4216 576 8.0
39162 289 577 4.0
39013 4340 595 31.0
39163 9059 6180 53.0
39164 207 581 7.0
39165 207 581 11.0
39166 161 584 20.0
39169 1578 1481 11.0
38726 3076 1971 53.0
39170 2748 586 8.0
39171 5326 3297 35.0
39172 3174 7148 7.0
39173 847 594 12.0
39174 847 594 4.0
39175 4563 4467 39.0
39176 273 600 7.0
39177 6308 6912 62.0
39178 3902 2903 16.0
39179 3603 606 5.0
39180 258 608 8.0
39181 258 608 4.0
39182 1471 609 8.0
39183 8427 9023 50.0
39184 1370 614 31.0
39185 2438 9482 65.0
39186 4677 9475 7.0
39187 1124 616 4.0
39188 707 618 4.0
39189 1447 619 12.0
39190 469 621 4.0
39191 3801 1878 23.0
39192 7180 2500 6.0
39109 3222 2137 45.0
39193 5400 624 8.0
39194 5406 3164 16.0
39195 8095 6617 11.0
39197 549 634 7.0
39198 896 1358 101.0
39199 5613 3204 17.0
39200 291 637 10.0
39201 530 638 19.0
39202 4776 643 26.0
39203 4776 643 20.0
39204 208 651 32.0
39205 208 651 16.0
39206 5439 1770 35.0
39207 208 651 12.0
39208 2206 656 4.0
39209 4438 3283 28.0
39210 1622 660 8.0
39212 146 662 5.0
39015 4375 2780 36.0
39213 5450 4789 8.0
39214 458 663 6.0
39215 458 663 4.0
39216 5454 1319 13.0
39217 458 663 5.0
39218 5455 667 7.0
39220 227 1186 24.0
38506 8261 3392 123.0
39222 5458 672 4.0
39223 5458 672 11.0
39224 5458 672 19.0
39225 5458 672 10.0
39226 3842 673 33.0
39227 8717 4734 27.0
39228 5466 674 8.0
39229 5475 4653 84.0
39230 4451 6990 45.0
39231 5494 3227 23.0
39232 71 679 11.0
39233 344 685 7.0
39234 5495 686 13.0
39235 5495 686 20.0
39236 3251 1323 67.0
39237 5507 7583 31.0
39238 9167 6741 7.0
39239 7189 6633 19.0
39240 1909 6955 6.0
39241 7651 4557 33.0
39242 4359 704 35.0
39062 7656 3135 43.0
39243 4217 1821 6.0
39244 2531 705 11.0
39245 5532 8524 65.0
39246 2531 705 5.0
39247 2531 705 4.0
39248 5575 707 14.0
39249 5575 707 37.0
39250 2541 709 19.0
39251 865 1160 10.0
39252 5579 1241 44.0
39253 6644 10046 9.0
39254 8762 4996 86.0
39255 5098 714 4.0
39256 1580 717 12.0
38607 4476 9339 162.0
39257 5590 2330 12.0
39258 1746 1250 13.0
39259 2552 723 4.0
39260 713 2413 47.0
39261 2843 1683 7.0
39026 9000 5964 37.0
39262 5168 735 5.0
39263 5168 735 4.0
39264 5593 736 13.0
39265 5595 6056 33.0
39266 7039 2842 14.0
39267 6990 2528 13.0
39268 3140 2656 36.0
39269 4277 742 12.0
39270 5612 4060 21.0
39271 5615 761 22.0
39272 6274 1354 24.0
39273 3193 755 12.0
39275 477 756 8.0
39276 5995 1019 24.0
39277 7746 2655 118.0
39278 5645 1893 20.0
39279 3245 865 8.0
39280 5646 766 8.0
39281 5648 832 6.0
39282 5646 766 11.0
39283 3586 769 4.0
39284 764 1478 14.0
39285 5658 3914 23.0
39286 5661 3671 15.0
39287 1231 773 5.0
39289 1694 2016 38.0
39290 5665 1453 20.0
39291 5666 2837 15.0
39292 3997 779 11.0
39293 5668 4434 16.0
39294 3997 779 4.0
39295 553 786 4.0
39296 4112 788 5.0
39297 5685 10039 41.0
39298 5691 1671 19.0
39300 1201 793 15.0
39301 3999 9774 17.0
39302 5696 5008 32.0
39303 5709 2537 45.0
39304 3186 799 5.0
39305 2649 801 5.0
39306 5716 7831 16.0
39307 2553 9229 6.0
39308 2052 810 6.0
