359	2	23	2
114	3	24	3
1209	9	520	7
607	3	38	3
406	2	34	2
573	2	15	2
11	4	72	4
176	3	34	3
276	2	26	2
139	3	35	3
209	2	16	2
1369	2	23	2
217	4	52	4
616	4	57	4
617	2	50	2
618	2	38	2
7	2	19	2
537	4	21	4
49	2	15	2
409	3	28	3
448	4	76	4
1161	4	27	4
667	3	34	3
77	3	28	3
504	3	18	3
17	4	45	4
1623	7	426	6
2152	2	33	2
328	2	13	2
282	2	35	2
50	3	38	3
2153	3	34	3
691	2	19	2
126	3	22	3
13	2	28	2
136	9	192	6
99	2	15	2
187	2	22	2
74	4	171	4
25	3	19	3
2317	3	30	3
169	3	33	3
9	6	84	4
1490	3	39	3
2318	2	52	2
1372	2	14	2
1171	10	552	7
19	2	40	2
290	2	22	2
435	2	17	2
1173	5	47	4
1373	3	33	3
47	2	10	2
353	2	18	2
30	3	38	3
2	6	53	4
250	2	19	2
91	2	11	2
54	3	13	3
60	2	31	2
152	2	18	2
1174	2	13	2
299	2	11	2
403	3	25	3
400	2	27	2
222	4	26	4
5	2	27	2
789	5	32	4
543	2	13	2
790	2	25	2
198	2	11	2
118	16	682	9
35	2	55	2
162	6	98	5
309	2	27	2
1742	3	46	3
591	3	53	3
21	3	122	3
379	3	25	3
624	2	17	2
625	2	13	2
626	9	130	6
40	2	37	2
627	3	138	3
628	2	11	2
236	3	23	3
592	2	41	2
2320	4	33	4
1744	2	60	2
153	3	22	3
1389	2	11	2
942	2	41	2
529	2	17	2
265	3	17	3
943	3	59	3
944	2	37	2
2323	2	20	2
540	2	13	2
39	5	46	4
538	2	13	2
156	2	32	2
539	2	13	2
61	2	12	2
563	2	22	2
786	6	58	4
802	2	12	2
295	3	59	3
803	3	13	3
804	2	24	2
813	2	23	2
1746	3	27	3
909	5	67	5
321	3	20	3
1123	2	13	2
88	5	54	4
3	2	13	2
2326	2	22	2
2327	3	30	3
814	3	96	3
544	4	29	4
314	3	34	3
259	5	99	5
182	2	11	2
38	2	10	2
73	3	24	3
150	2	13	2
315	5	62	4
260	5	99	5
316	2	15	2
22	3	94	3
1496	5	172	5
445	2	27	2
608	3	34	3
252	2	24	2
701	2	22	2
10	3	47	3
4	2	15	2
1748	2	71	2
355	3	19	3
629	4	44	4
181	2	17	2
630	2	22	2
497	4	33	4
2328	8	319	7
234	2	13	2
1374	3	34	3
2329	2	30	2
1749	4	249	4
1500	2	11	2
2330	2	34	2
876	2	31	2
115	5	31	4
381	3	21	3
2889	2	11	2
1005	2	15	2
205	2	16	2
2092	2	18	2
8	2	18	2
2890	2	25	2
325	2	12	2
257	3	69	3
1225	2	12	2
2097	2	33	2
2892	4	32	4
1226	2	61	2
20	2	12	2
6	2	30	2
1074	2	19	2
1558	3	41	3
2099	2	15	2
429	2	78	2
1227	3	62	3
267	3	41	3
68	2	14	2
1228	3	44	3
2100	2	15	2
866	2	13	2
1232	4	41	4
534	2	50	2
184	3	31	3
650	4	29	4
2102	4	46	4
2897	3	38	3
2898	2	18	2
223	5	92	5
308	3	112	3
708	2	13	2
286	3	38	3
247	5	200	4
42	3	84	3
481	2	15	2
191	2	23	2
2901	2	11	2
2104	2	8	2
1562	4	101	4
2902	4	41	4
1620	2	11	2
358	2	8	2
24	3	39	3
2105	2	8	2
2907	6	244	5
2908	4	24	4
2909	2	20	2
395	2	14	2
2913	4	27	4
373	3	35	3
75	5	39	5
202	2	18	2
2110	4	49	4
106	6	119	5
1569	2	24	2
1570	3	25	3
186	2	12	2
2111	2	19	2
161	2	16	2
1237	2	16	2
656	4	36	4
483	2	24	2
2112	3	31	3
64	2	12	2
48	3	56	3
518	2	16	2
1608	3	21	3
2060	2	18	2
214	2	29	2
450	2	10	2
2919	2	12	2
67	4	125	4
2920	3	54	3
923	2	24	2
154	2	13	2
396	2	11	2
747	4	67	4
372	2	16	2
174	3	46	3
261	3	62	3
1138	2	35	2
2198	2	19	2
564	2	44	2
893	2	15	2
246	2	15	2
352	4	118	4
89	2	13	2
494	2	23	2
955	2	10	2
641	2	14	2
1660	2	10	2
1862	2	14	2
482	3	39	3
457	3	32	3
749	2	9	2
1423	4	49	4
475	2	10	2
895	2	23	2
1665	3	19	3
1104	3	18	3
1105	5	53	5
2209	3	40	3
2210	3	39	3
2211	2	15	2
579	3	39	3
165	5	67	4
132	2	16	2
341	3	28	3
342	2	15	2
343	2	15	2
344	2	14	2
345	2	10	2
346	2	18	2
347	2	13	2
338	15	1335	12
339	2	21	2
340	5	81	5
1106	2	12	2
2217	3	28	3
1668	3	33	3
731	2	13	2
862	3	39	3
1669	3	18	3
288	2	14	2
1670	2	20	2
112	4	40	4
417	2	15	2
418	3	20	3
240	2	26	2
419	2	13	2
420	3	40	3
421	3	35	3
378	3	21	3
296	2	22	2
2058	2	12	2
412	2	13	2
690	6	50	6
1146	13	106	6
274	12	125	6
2223	2	45	2
938	3	39	3
936	2	19	2
807	2	11	2
937	2	9	2
1964	2	9	2
263	3	23	3
2298	6	74	5
2299	2	10	2
1477	2	43	2
2302	2	36	2
401	2	21	2
698	2	11	2
757	2	21	2
2304	2	24	2
890	2	13	2
394	2	8	2
15	3	78	3
230	2	13	2
1067	5	63	4
2308	3	20	3
1975	2	20	2
2309	2	29	2
1738	3	48	3
1168	2	18	2
33	3	50	3
1365	2	8	2
1366	2	18	2
1367	2	23	2
808	2	17	2
590	2	21	2
2313	2	18	2
2314	2	11	2
1741	2	18	2
1371	2	17	2
700	2	12	2
2319	2	47	2
1119	2	15	2
31	3	27	3
383	2	11	2
384	4	77	4
385	2	14	2
386	3	36	3
387	3	73	3
388	2	18	2
382	3	33	3
125	4	38	4
215	2	15	2
348	4	96	4
71	3	24	3
2321	2	12	2
87	2	37	2
2322	2	10	2
566	2	11	2
2324	3	23	3
1068	2	17	2
2325	3	73	3
301	2	15	2
2393	2	9	2
1213	4	33	4
1792	4	37	4
2395	2	14	2
2071	2	66	2
1794	2	14	2
1545	2	9	2
1001	3	23	3
2402	2	13	2
2403	2	15	2
2404	2	20	2
2407	3	63	3
1036	5	122	5
2409	4	77	4
2410	2	10	2
1530	2	13	2
108	4	21	4
596	2	26	2
648	14	531	10
1508	2	37	2
2415	3	16	3
1289	2	19	2
513	2	16	2
1283	2	16	2
