2204	2793
1522	1462
455	1461
2203	2792
2202	2791
2762	1460
783	2790
1041	2306
1324	1459
2205	2789
1511	2305
2763	1458
1414	2788
375	1457
1512	2304
2201	2787
1898	2303
2766	1456
780	2786
2743	2302
1325	1455
781	2785
2749	2301
2027	1454
377	2784
2028	1453
997	2300
782	2783
2758	1452
791	2309
2024	2308
1515	2307
311	2320
2034	1473
985	1472
986	1471
987	1470
359	0
1520	2317
114	1
829	1469
2761	2316
208	2315
1322	2799
283	1468
1209	2
607	3
594	1467
2746	2798
2764	2314
406	4
1501	2313
1944	2797
891	1466
573	5
1321	2796
2759	1465
2026	2312
11	6
1664	2795
1266	2311
2760	1464
1663	2794
176	7
1019	1463
2753	2310
276	8
139	9
82	2319
1521	2318
1445	1000
818	1484
638	2331
2772	1483
2784	2330
2773	1482
242	1481
2037	1480
2775	2328
2777	2327
313	2326
2779	1479
370	1478
1882	2325
833	1477
2768	2324
2031	1476
2033	2323
1548	1475
2035	2322
2032	1474
2769	2321
2771	2329
1287	1011
2787	2342
1535	1495
1292	1010
2043	2341
2789	1494
2780	1493
1532	2340
728	1492
1531	1491
1514	1490
1920	1008
1265	2339
750	2338
1921	1007
98	1006
1196	2337
2540	1005
1513	1489
927	2336
589	1488
2542	1004
2038	2335
2536	1003
2770	1487
2781	2334
2537	1002
816	1486
2039	2333
744	1001
817	1485
637	2332
742	1009
2025	2353
859	1022
83	1021
2567	2352
407	2351
2548	1020
2825	2350
2549	1019
767	1018
1054	2349
253	1017
2656	2348
2507	1016
2824	2347
249	2346
1923	1015
2041	1499
364	1014
2786	1498
2797	2345
97	1013
644	1497
671	2344
2130	2343
1922	1012
2788	1496
1029	1033
2069	2364
468	1032
1070	2363
2551	1031
1541	2362
2552	1030
1071	2361
2063	2360
2546	1029
402	2359
2547	1028
1222	1027
2064	2358
190	1026
333	2357
1924	1025
1539	2356
489	1024
2747	600
1540	2355
966	1023
119	601
1947	2354
1189	602
1190	603
2748	604
2818	605
2021	606
2022	607
2023	608
1323	609
2614	1044
225	2375
2615	1043
2070	2374
2610	1042
1214	2373
1960	1041
535	2372
2611	1040
1215	2371
2068	2370
1959	1039
2609	1038
2067	2369
1251	1037
2833	2368
1596	1036
2750	610
2834	2367
2554	1035
1607	611
2835	2366
1925	1034
721	612
2837	2365
423	613
2754	614
2756	615
2765	616
1597	617
620	618
831	619
2621	1055
2856	2386
2622	1054
2857	2385
188	1053
2859	2384
1034	1052
2846	2383
1963	1051
1543	2382
707	2381
886	1050
1544	2380
2616	1049
458	1048
679	2379
830	620
722	1047
622	2378
2036	621
524	1046
1272	622
2851	2377
426	623
2613	1045
1000	2376
2774	624
2776	625
2778	626
248	627
784	628
393	629
2625	1066
2933	2397
2623	1065
2934	2396
1751	2395
2624	1064
516	1063
2076	2394
427	1062
2865	2393
